x,y,z
-9.408138324603403,-9.094742406013783,28.582563858569173
-8.649255242309668,-7.6134349858801516,28.508870273466965
-7.7144071525131235,-7.036909529967692,26.980079275988917
-7.471295050555062,-7.68609101614523,25.47005095368096
-8.085606663257972,-9.0209702737405,25.189170192068666
-9.085483152925983,-9.977170390301632,26.56434532559678
-9.526181923206492,-9.40132126454112,28.449066707530477
-8.863972147325777,-7.808938462261293,28.768319100305536
-7.81334988742241,-6.953839477665353,27.322944509594087
-7.3818130306970495,-7.425117034214207,25.607587211948807
-7.87785447012205,-8.76460984994489,24.990737875751506
-8.927645671924076,-9.973735216547666,26.1403267466046
-9.591733713879478,-9.713088081777975,28.22730989698478
-9.089602656027983,-8.071489302283885,28.989592181974288
-7.9540188194850145,-6.917457075722738,27.704081435754038
-7.321811914830824,-7.168984365257081,25.81448661739584
-7.667497140824971,-8.467026096931807,24.850297689290752
-8.727574911891748,-9.894544107130566,25.700484047963155
-9.608712116186549,-10.005097849435229,27.902546474030903
-9.320733794610112,-8.401778099878399,29.14823389646761
-8.140396463927972,-6.93969094070674,28.114887398801464
-7.299234222955426,-6.926629210824983,26.094002677035906
-7.462492605814043,-8.135256303539991,24.780631113404386
-8.488914131549333,-9.733708400029688,25.26566810095567
-9.566772477795839,-10.252992040259837,27.47389700212215
-9.544233174008996,-8.796733760361402,29.217581371318218
-8.373744637516168,-7.034744288524079,28.542874238494786
-7.322427585096382,-6.708656021018788,26.44823931685371
-7.2717708969788655,-7.777902830591167,24.793669963684575
-8.21766582256966,-9.489522783400123,24.85927876079117
-9.457438290239988,-10.4300354195432,26.948732525087625
-9.743146223565518,-9.245770237394373,29.168150800884682
-8.65264835354972,-7.2184172925552685,28.969579799029933
-7.400383595905368,-6.527892248796302,26.877604550520047
-7.1054027406056415,-7.404921913081602,24.900356557366017
-7.922154719673854,-9.164802194088722,24.506123343187962
-9.275278349977985,-10.509579839043724,26.344242406740936
-9.896927504955746,-9.728063018735195,28.97011722199455
-8.971549576616622,-7.507074813510584,29.368400750273164
-7.542546134422761,-6.400369834401781,27.37998610812089
-6.974822173485222,-7.027611370378852,25.110632176099912
-7.6129158349648725,-8.766786483062992,24.23127495982028
-9.018999731680504,-10.46821513072368,25.68804576574742
-9.98241336083187,-10.210313042709593,28.597631066902622
-9.31883142510805,-7.915237527547191,29.702120031518078
-7.758274550073669,-6.3466260659060145,27.949254258865444
-6.893176331862641,-6.658913203193795,25.433450130231297
-7.302602921547749,-8.306664000551256,24.059100934114124
-8.69228393174552,-10.289111446980991,25.017489689119184
-9.975760345167341,-10.646106271576043,28.035044851150996
-9.67457450564816,-8.451021672542696,29.92071753762972
-8.055683802178985,-6.393228166161689,28.572647874226597
-6.87580124439373,-6.314237467413531,25.876701712621824
-7.006030727138266,-7.798850701837033,24.01264010420441
-8.304228412433776,-9.964868310023876,24.377577690823944
-9.85542474049093,-10.978232352306314,27.284431134611573
-10.008398878765707,-9.108667165973735,29.960863559876202
-8.439410088022049,-6.57409198041589,29.226377572248794
-6.9407422238011085,-6.013099793857521,26.446800598269313
-6.740486768044584,-7.2602681394767155,24.1134110287239
-7.869356321977642,-9.499191451165498,23.817849037994286
-9.605944084158276,-11.145038350651587,26.3727162912903
-10.278294305385488,-9.858108157149053,29.749619226988187
-8.906666242830164,-6.9304296244758135,29.86860556007298
-7.109089188864541,-5.781993162703443,27.147433381894707
-6.526466294970484,-6.7099546067958125,24.38164354344606
-7.407306399634696,-8.906961153669814,23.38888733797279
-9.221877568466917,-11.090719101990432,25.355881578875522
-10.431912873222855,-10.63355106277711,29.215761711402973
-9.44090882551604,-7.506785042954055,30.429220546495127
-7.404598406510742,-5.65906236577977,27.97650699187233
-6.389017994179818,-6.169509112351498,24.83685550346266
-6.942480385034462,-8.21265734513837,23.139333007611917
-8.710952040642134,-10.777577662975284,24.317697810353636
-10.412117863184495,-11.326511570409895,28.31150425329675
-10.002832672209307,-8.338377010601665,30.797475889472093
-7.851392652040572,-5.701020592161718,28.919243721190156
-6.3598568086128,-5.665219491170511,25.49846057487579
-6.504130862666791,-7.447638020983046,23.11421614974552
-8.095501877208157,-10.196524180719749,23.361993141705724
-10.167934830106688,-11.792310912528706,27.04299152924012
-10.520072520147357,-9.423058793586987,30.81359144273044
-8.467300952351993,-5.9915878409163605,29.93342502198009
-6.480216607842347,-5.2334216758057694,26.38566545885406
-6.127575643941944,-6.647231572919618,23.355151625686542
-7.411831812777057,-9.37170678266903,22.600197590600814
-9.669764360899729,-11.878273473087669,25.49927281207245
-10.880844523729364,-10.674184942833284,30.280524666298795
-9.248473344578326,-6.646241882187037,30.919927623867608
-6.8036831527746,-4.9320314322656,27.514604466384522
-5.857522545237693,-5.849178578276609,23.902560399679604
-6.708165390371891,-8.356972959064784,22.138545382228976
-8.924224246509686,-11.471722946917364,23.86156310233134
-10.942430149934717,-11.86817757241714,29.02278793078308
-10.139359495428693,-7.795382955389347,31.671261992293005
-7.395913563270826,-4.863298109255223,28.886844775475087
-5.754893341136489,-5.096160571021618,24.79964130632655
-6.043098124868444,-7.2251707530588405,22.070192552586587
-7.981726375355613,-10.548491229673653,22.3780051449846
-10.567570255482067,-12.637308189427403,27.008235160948534
-10.986378072684953,-9.503154709760368,31.808134805651175
-8.321544678952277,-5.2131792126540795,30.45245851260187
-5.908726504993386,-4.44855789286632,26.096744883752194
-5.487916773487536,-6.054607196163658,22.476149763297112
-6.932332848107408,-9.192657202048142,21.30971522891861
-9.688655027380975,-12.579652231912121,24.484495502528922
-11.49750476403844,-11.567296070941772,30.785265084442823
-9.593150400197645,-6.296032079225781,32.004484284791985
-6.452723147789788,-4.023150450579163,27.85016554132508
-5.138353484724393,-4.9197905833105,23.436643989436416
-5.893122793949728,-7.570964398018087,20.877934070252007
-8.367915772670688,-11.483306954613676,21.9970751373693
-11.28339837572482,-13.266739449113606,28.16883025580619
-11.035281207913725,-8.500226745320536,32.93217391609047
-7.572148407952493,-4.095762752635939,30.086273939269613
-5.145587378196077,-3.900423966405962,25.052840814028777
-5.00012623339938,-5.8745142788155,21.246910115088927
-6.803062597555671,-9.499148770004753,20.201243934902113
-10.072564342957438,-13.48158331581944,24.268978102878084
-12.054577039162002,-11.774781865677339,31.922648919271545
-9.425191111733241,-5.322348021716379,32.59621631128141
-5.781237137200453,-3.1538867280181115,27.47461891113227
-4.428921198977823,-4.261908211279056,22.559353809178866
-5.267377222870018,-7.072884266716336,19.602758993920077
-8.00466269894205,-11.585069139455927,20.464080847837575
-11.62427710134518,-14.42134148069767,27.600657914340047
-11.718584624700272,-8.84306321074435,34.09811901693524
-7.520677579353023,-3.225667223044115,30.869932918608857
-4.493562200457939,-2.8559841776649124,25.027315057160546
-4.052351004121138,-4.679613785008953,20.481921733528257
-5.6465514055042485,-8.227016302519162,18.366369138395118
-9.177571593701586,-13.440546549792677,21.242288547042097
-12.697744016905405,-14.223215669794968,30.805064098486348
-10.780621020274376,-6.049198814635051,34.66275551400707
-5.935405309244921,-2.013893404359264,29.087748180677423
-3.556056855212041,-2.59180758223811,23.099660590958056
-3.659015222039916,-4.725741400893403,18.779690224458164
-5.694295942852561,-8.774425577419487,17.097126571990675
-9.818655397317238,-14.685173499591714,21.284083035384512
-13.412872928558684,-14.160254509865561,32.72516375870735
-10.218683346893947,-4.33556935681257,35.02175056852162
-4.904069880967709,-1.0394563625901292,28.215485473736553
-2.687842588151762,-1.8648463300908236,22.009363942406935
-2.8137625570242406,-3.7824483385074035,17.493877596730194
-4.669311173968656,-7.538994811229954,15.207874665085765
-8.82013516063478,-14.208123088998587,18.148519785044122
-13.859654037487479,-16.705462912037632,31.025878555121047
-11.629834901920987,-5.088213514568092,37.13019699879167
-5.014214606990632,0.17584822364021274,29.714279069150606
-1.8119827045535513,-0.2543325103333308,22.724957712159785
-1.1843836796573965,-1.2486265062077813,17.491215260697036
-1.7402114330630858,-2.804774004258786,13.644097036624656
-3.5488444205821827,-6.31952462428055,11.477008419947165
-7.859807127806675,-13.945227463814163,13.833587823778643
-14.653540737112301,-20.011666313084522,29.227884258327247
-13.169718871558855,-4.950293443098608,40.21116150875364
-4.363994650623654,2.6166625788771003,31.017090725105707
0.031454930353047195,2.440540528869803,23.36166043821261
1.658169777566667,2.947217107096883,18.117695868239323
3.246117110017775,5.389006292003187,14.757602014692642
6.45684921148495,10.970157587451787,14.747106162486807
12.110732230665642,18.02616427508937,23.784286597417697
14.284390498220118,10.931460746477702,37.87724441250893
7.527196818673307,0.09175166498093489,33.69274707078615
2.249834426197072,-0.8403101165123504,25.53367791496583
0.5456125793388757,-0.19601252586321885,19.498780883103542
0.2138927660748362,0.1466087396526844,14.933523169792116
0.27708738001045224,0.45555805747200945,11.44374771909752
0.6047637938963011,1.1291541907836895,8.794298013082713
1.5070866557329914,2.9391784357257302,6.916619114209522
3.985088248140397,7.9058005755735,6.556026568801842
10.27853303610483,19.103398166132898,13.518913754616143
17.73672383557723,18.894375869014105,39.078839597375676
9.45012216648795,-3.269756428131413,39.134608553103426
0.013031484059841475,-5.715349044850249,28.273659199278534
-3.5669439685404565,-5.889110483043208,22.71429358754607
-5.836414634015983,-8.398107510397233,20.34516522650732
-8.945790696850796,-12.463808388771621,22.47978382753898
-11.811823648682445,-13.161322363395502,29.7683913218536
-10.590103480882332,-7.132741275141529,33.29833426995476
-6.757256048032184,-3.417767683097622,29.174987302381382
-4.660208832133258,-3.811995754439448,23.971305901953816
-4.884982936331874,-6.108657456840969,20.336345858840502
-7.053831093833123,-10.140492757719953,19.794253072347296
-10.64338639393187,-14.168350311820424,25.009426383800122
-12.244709370260722,-11.10979421325145,33.072212016226324
-8.842237557188723,-4.323455988276637,32.376660566500306
-5.1653478449390064,-2.74814522184353,26.676926317965176
-4.0522652773747865,-4.109578041421111,21.69767395007623
-5.096356603464567,-7.110042020567747,18.79277381543985
-8.09421241707903,-12.000371765538347,19.948302800857878
-12.011402650214533,-14.940663528214886,28.02172249127522
-11.836339359112817,-8.363546208795773,34.79481071287818
-7.137171835805313,-2.5650145318279374,30.792498211904658
-4.013607990836643,-2.382763295238036,24.601174413137652
-3.5774350047146055,-4.186459242199694,19.85338842139779
-5.133283275337523,-7.679473831318597,17.410310926361237
-8.752008010850755,-13.324801644408115,19.80889812046168
-12.931548716042098,-15.33884058458529,30.104719531386873
-11.418592831192717,-6.400749227203265,35.64590623493435
-5.963597053065912,-1.3890002519951345,29.797963378737364
-3.090110723650856,-1.7611246721796237,23.324662085721783
-2.843270299681185,-3.5222302410839044,18.498771871863
-4.393118567745233,-6.900863675941507,15.772311399761229
-8.111448530511987,-13.069446591395813,17.575275689565952
-13.22639925630338,-17.003483217644067,28.84583753796028
-12.398789231478277,-6.933157619567728,37.18903670402092
-5.940139034341435,-0.3104325203744053,30.821573583828666
-2.300182357732648,-0.4269828105454274,23.655809966253738
-1.5126779273064321,-1.5509771777277142,18.262286962652386
-2.1434080958494235,-3.379188834938564,14.363513534838404
-4.229330289423675,-7.388052554118096,12.46601080748955
-8.950052529619557,-15.290919390097613,16.148717579714273
-15.004133549592597,-18.250329897060507,32.410260856829325
-11.6445089473638,-3.1184438495572424,38.62853271805121
-3.727828653579012,2.0256721849942596,29.48465353360849
-0.20423966151741615,1.6644536741537075,22.314522404154648
